using ndc
-0.0891269 -0.31978 0.858667
-0.0887454 -0.31974 0.857986
-0.0890664 -0.319906 0.85818
-0.0894149 -0.320076 0.858387
-0.0902857 -0.31915 0.860868
-0.0896028 -0.319051 0.860448
-0.0903467 -0.318934 0.861126
-0.0895853 -0.318806 0.860702
-0.0889209 -0.318673 0.860292
-0.0905018 -0.318724 0.861418
-0.0896817 -0.318567 0.861005
-0.0888984 -0.31835 0.860591
-0.0882467 -0.318253 0.860094
-0.0883755 -0.318576 0.859889
-0.0877513 -0.31815 0.859681
-0.0879338 -0.318491 0.859515
-0.0908819 -0.320734 0.859251
-0.0910727 -0.320804 0.859402
-0.0911808 -0.320905 0.859201
-0.0913744 -0.320984 0.859334
-0.0915551 -0.321089 0.859137
-0.0917623 -0.321168 0.859276
-0.0914683 -0.320799 0.859866
-0.0911038 -0.320689 0.859666
-0.0913048 -0.320564 0.860017
-0.0909131 -0.320459 0.859784
-0.0911023 -0.320952 0.858903
-0.0912571 -0.320985 0.859031
-0.0913393 -0.321066 0.858892
-0.0915969 -0.321141 0.859005
-0.0916166 -0.321183 0.858876
-0.0908246 -0.320602 0.859477
-0.0906245 -0.320549 0.859299
-0.0906107 -0.320384 0.859562
-0.0903916 -0.320346 0.859353
-0.089509 -0.320014 0.858727
-0.0900724 -0.320532 0.858396
-0.0900964 -0.320452 0.858682
-0.0901542 -0.320393 0.858936
-0.0903167 -0.320677 0.858416
-0.0903482 -0.32061 0.858688
-0.0904089 -0.320563 0.858928
-0.0905389 -0.320796 0.858439
-0.0905771 -0.320739 0.858697
-0.0906516 -0.320706 0.858923
-0.0902463 -0.320353 0.859152
-0.090494 -0.320539 0.859124
-0.0907482 -0.320703 0.8591
-0.0881946 -0.319073 0.85887
-0.0879215 -0.318987 0.858586
-0.0878626 -0.31875 0.859019
-0.0875911 -0.318667 0.858696
-0.0879995 -0.319164 0.858209
-0.0878461 -0.319083 0.858037
-0.0877177 -0.31891 0.858306
-0.0876146 -0.31887 0.858031
-0.0873991 -0.318584 0.858363
-0.0873137 -0.318534 0.858014
-0.0879495 -0.319184 0.85786
-0.0882207 -0.319366 0.858029
-0.0881272 -0.319334 0.85762
-0.0884338 -0.319559 0.857796
-0.0887519 -0.319771 0.857098
-0.0883883 -0.31953 0.857358
-0.0890084 -0.319996 0.85728
-0.0886808 -0.319765 0.85754
-0.089254 -0.320173 0.857447
-0.0889781 -0.319958 0.857715
-0.0878276 -0.319039 0.857461
-0.0881238 -0.319238 0.857178
-0.0885326 -0.319501 0.85691
-0.0875557 -0.318665 0.8573
-0.0879015 -0.318879 0.85698
-0.088361 -0.319172 0.856696
-0.0888901 -0.319513 0.856446
-0.0890341 -0.319809 0.856666
-0.0892275 -0.320051 0.856854
-0.0894597 -0.319873 0.856226
-0.0895931 -0.32014 0.856445
-0.0897762 -0.320356 0.856625
-0.089981 -0.320538 0.856801
-0.0894518 -0.320255 0.857036
-0.090135 -0.320674 0.857014
-0.0896319 -0.320402 0.857225
-0.0873607 -0.318554 0.857652
-0.0870053 -0.318092 0.857996
-0.0870893 -0.318102 0.85754
-0.087332 -0.318217 0.857112
-0.0867105 -0.317537 0.858004
-0.0868618 -0.317583 0.857383
-0.0871622 -0.31772 0.856884
-0.0872792 -0.318305 0.858793
-0.0870852 -0.31819 0.858416
-0.0870392 -0.317944 0.858898
-0.0868377 -0.317786 0.858519
-0.101045 -0.319502 0.863256
-0.100388 -0.319491 0.863224
-0.0997596 -0.319527 0.863161
-0.101059 -0.318977 0.863575
-0.100362 -0.318986 0.863536
-0.0995609 -0.319055 0.863453
-0.0991082 -0.319471 0.863154
-0.0985121 -0.319366 0.86318
-0.0978002 -0.319353 0.863115
-0.0987575 -0.318969 0.863465
-0.0978514 -0.319 0.863368
-0.099425 -0.322885 0.859039
-0.099069 -0.322839 0.859274
-0.0998038 -0.322937 0.859061
-0.0994712 -0.322886 0.859291
-0.100236 -0.322983 0.859087
-0.0999606 -0.322926 0.859321
-0.0983353 -0.322561 0.858882
-0.0985048 -0.322649 0.858944
-0.0987464 -0.322736 0.858991
-0.0986235 -0.322603 0.858666
-0.0988304 -0.322704 0.858714
-0.0990946 -0.322801 0.858749
-0.0988895 -0.32268 0.858396
-0.0991035 -0.322799 0.858468
-0.0993771 -0.322907 0.858505
-0.0983462 -0.3227 0.859242
-0.0981273 -0.32262 0.859169
-0.0980045 -0.322538 0.859079
-0.0977123 -0.322598 0.859373
-0.0976264 -0.322521 0.859246
-0.0968004 -0.322505 0.859629
-0.097263 -0.32256 0.85952
-0.0967474 -0.322461 0.859462
-0.0972029 -0.322498 0.859369
-0.0982239 -0.322477 0.858813
-0.0984592 -0.322507 0.858624
-0.0986559 -0.322543 0.858426
-0.0987819 -0.322567 0.858241
-0.098947 -0.32267 0.858193
-0.0988492 -0.322594 0.858072
-0.0989788 -0.322678 0.85803
-0.0979503 -0.322456 0.858988
-0.0976178 -0.322441 0.859136
-0.0957883 -0.322329 0.859776
-0.0963134 -0.322428 0.859717
-0.095774 -0.32233 0.85959
-0.0962727 -0.322406 0.859538
-0.0972115 -0.322426 0.859248
-0.0967592 -0.322404 0.859335
-0.0983641 -0.322008 0.858097
-0.0896099 -0.315405 0.861012
-0.0899775 -0.315598 0.861131
-0.0903209 -0.315774 0.861327
-0.0892288 -0.31585 0.861051
-0.0895999 -0.315903 0.861226
-0.0899242 -0.315987 0.861435
-0.0888926 -0.316252 0.86107
-0.0893072 -0.316189 0.861285
-0.0896109 -0.31619 0.861477
-0.0906653 -0.315951 0.861473
-0.0909934 -0.316166 0.861633
-0.0902449 -0.316122 0.861578
-0.0905756 -0.316337 0.861724
-0.0898981 -0.316294 0.861606
-0.090214 -0.31648 0.861731
-0.0889712 -0.316484 0.861172
-0.0891043 -0.316647 0.86125
-0.0884312 -0.316533 0.860898
-0.0886325 -0.3167 0.860982
-0.0888332 -0.316852 0.861082
-0.0879461 -0.316707 0.860636
-0.0882555 -0.316887 0.86074
-0.0885127 -0.317043 0.860859
-0.0897098 -0.316923 0.86152
-0.0893607 -0.31678 0.861365
-0.0899694 -0.3167 0.861661
-0.0896185 -0.31653 0.861517
-0.0893421 -0.316416 0.861391
-0.0913103 -0.316444 0.861901
-0.0917585 -0.316737 0.862287
-0.0909214 -0.316649 0.861946
-0.0913376 -0.316994 0.862232
-0.0905121 -0.316779 0.861877
-0.0908184 -0.317158 0.862061
-0.0922264 -0.317116 0.862677
-0.0926727 -0.317313 0.862927
-0.0918628 -0.317299 0.862538
-0.0923974 -0.317489 0.862799
-0.0914022 -0.317475 0.862356
-0.0920295 -0.317766 0.862619
-0.0901689 -0.317029 0.861753
-0.089437 -0.317132 0.861381
-0.0899119 -0.317274 0.861644
-0.0905391 -0.317434 0.86197
-0.0891251 -0.317326 0.861204
-0.089576 -0.317478 0.861477
-0.0901714 -0.317628 0.861804
-0.0890892 -0.316993 0.861204
-0.0887853 -0.317185 0.861004
-0.0931991 -0.317519 0.863154
-0.0934505 -0.317654 0.863235
-0.0937699 -0.317806 0.863328
-0.0928149 -0.317641 0.862969
-0.0931613 -0.317803 0.863072
-0.0935892 -0.317951 0.863189
-0.0927474 -0.317994 0.86286
-0.0933376 -0.318137 0.863027
-0.0941314 -0.317957 0.863422
-0.0944892 -0.318095 0.863512
-0.0940308 -0.318085 0.863297
-0.0944644 -0.318203 0.8634
-0.0938799 -0.31825 0.863158
-0.0944116 -0.318346 0.86328
-0.094943 -0.318427 0.863419
-0.0948636 -0.318303 0.863509
-0.0947918 -0.318207 0.863595
-0.0954189 -0.318486 0.863607
-0.0951415 -0.318367 0.863633
-0.0949855 -0.318281 0.863659
-0.0909648 -0.317724 0.862168
-0.0873816 -0.3125 0.86166
-0.08794 -0.312417 0.861994
-0.0885653 -0.312405 0.862308
-0.0870382 -0.31284 0.861892
-0.087549 -0.312757 0.862201
-0.088166 -0.312752 0.862503
-0.0867282 -0.313121 0.862054
-0.0871392 -0.313054 0.862328
-0.0876797 -0.313116 0.86266
-0.0886204 -0.313121 0.862976
-0.088937 -0.312789 0.8628
-0.0892658 -0.312457 0.862618
-0.0894811 -0.31321 0.863253
-0.0897377 -0.31289 0.863087
-0.0900028 -0.312572 0.86292
-0.0889081 -0.312045 0.862053
-0.0882848 -0.312052 0.861717
-0.0877009 -0.312123 0.861362
-0.089193 -0.311577 0.861752
-0.0885715 -0.311606 0.861399
-0.0879795 -0.31171 0.861032
-0.0874203 -0.311823 0.860644
-0.0871528 -0.312257 0.860979
-0.0868767 -0.312656 0.8613
-0.0869199 -0.311998 0.860268
-0.0866632 -0.312459 0.860603
-0.086439 -0.312881 0.860935
-0.0894137 -0.310933 0.861403
-0.0887921 -0.310947 0.861038
-0.0882063 -0.311059 0.860687
-0.0895751 -0.312104 0.862385
-0.0898447 -0.311648 0.86211
-0.0902724 -0.312224 0.862713
-0.0905233 -0.311813 0.86247
-0.0907209 -0.311197 0.862179
-0.090056 -0.311016 0.861783
-0.0908313 -0.310564 0.861814
-0.0902106 -0.310364 0.861398
-0.0865687 -0.313319 0.862191
-0.0869306 -0.313312 0.8625
-0.0864564 -0.313499 0.862315
-0.0874848 -0.313804 0.863227
-0.0875952 -0.313453 0.862952
-0.0882194 -0.313852 0.863484
-0.0884044 -0.313469 0.863212
-0.0889859 -0.31397 0.863728
-0.0892319 -0.313566 0.863465
-0.0865969 -0.313011 0.86156
-0.0863601 -0.313308 0.861759
-0.0862369 -0.313257 0.861216
-0.0860835 -0.313573 0.861444
-0.0865097 -0.312232 0.859935
-0.0862625 -0.312723 0.860266
-0.0860909 -0.313165 0.860592
-0.0862184 -0.31248 0.859609
-0.0859799 -0.313008 0.85994
-0.0858559 -0.31348 0.860261
-0.0858245 -0.313904 0.86057
-0.0859751 -0.313562 0.860884
-0.0858672 -0.314264 0.860854
-0.0859191 -0.3139 0.861137
-0.0876796 -0.311242 0.860333
-0.0872196 -0.311503 0.859981
-0.0907311 -0.309928 0.861294
-0.0915453 -0.31009 0.861753
-0.0924146 -0.310396 0.862265
-0.0915354 -0.310798 0.862233
-0.0923203 -0.311127 0.862668
-0.0902787 -0.313376 0.86351
-0.0905162 -0.31306 0.86336
-0.090749 -0.312748 0.86321
-0.0911065 -0.313623 0.863754
-0.0913443 -0.313302 0.863619
-0.0915648 -0.312986 0.863487
-0.0867133 -0.316398 0.859614
-0.0869557 -0.316676 0.859752
-0.0872144 -0.316922 0.859893
-0.0864727 -0.316324 0.859098
-0.0866961 -0.316702 0.859294
-0.0869654 -0.317024 0.85951
-0.0863032 -0.316266 0.858518
-0.0865102 -0.316752 0.858779
-0.0867845 -0.317207 0.859065
-0.0871843 -0.317364 0.859571
-0.0874316 -0.31715 0.859972
-0.0877015 -0.317437 0.860075
-0.0875688 -0.316843 0.860281
-0.0872497 -0.31665 0.860141
-0.0869641 -0.316447 0.860016
-0.087507 -0.316604 0.860446
-0.0871997 -0.316467 0.860319
-0.0863231 -0.31581 0.859443
-0.0865112 -0.316104 0.859502
-0.0861288 -0.315525 0.858834
-0.0862925 -0.315917 0.858924
-0.0860273 -0.315143 0.858067
-0.0861551 -0.31574 0.85827
-0.0878468 -0.317039 0.860393
-0.0881247 -0.317228 0.860523
-0.088508 -0.316145 0.860974
-0.0881848 -0.316391 0.860866
-0.0878365 -0.316535 0.860708
-0.0881208 -0.316085 0.861011
-0.0879094 -0.31629 0.860891
-0.0876748 -0.316423 0.860751
-0.0886511 -0.318029 0.860642
-0.0886431 -0.317772 0.860768
-0.0892757 -0.31819 0.861031
-0.0890654 -0.31791 0.861044
-0.0896003 -0.318034 0.861358
-0.0868897 -0.3176 0.85897
-0.0873462 -0.318047 0.859287
-0.0872269 -0.317694 0.859419
-0.0876674 -0.3178 0.859852
-0.0862646 -0.31627 0.857934
-0.0864289 -0.316819 0.858227
-0.0866296 -0.317309 0.858506
-0.0863716 -0.316335 0.857368
-0.0864965 -0.316924 0.857675
-0.0922983 -0.315164 0.864524
-0.0918722 -0.315619 0.864819
-0.0913907 -0.314761 0.864357
-0.0910043 -0.315237 0.864673
-0.0905086 -0.314408 0.864153
-0.0901371 -0.314898 0.864486
-0.0926643 -0.315988 0.86489
-0.0931357 -0.315565 0.86462
-0.0934067 -0.316277 0.864877
-0.0938475 -0.315905 0.864657
-0.0897271 -0.314149 0.863946
-0.0894048 -0.314619 0.864266
-0.0887221 -0.314421 0.864038
-0.0926928 -0.314735 0.864316
-0.0917395 -0.314331 0.864135
-0.0908268 -0.313986 0.86392
-0.0930392 -0.314344 0.864177
-0.092043 -0.313953 0.863982
-0.0935986 -0.315154 0.864437
-0.0940129 -0.314768 0.864323
-0.0943779 -0.315544 0.864507
-0.0948719 -0.315186 0.864421
-0.0955705 -0.314487 0.864327
-0.0964732 -0.314875 0.864425
-0.0973981 -0.315274 0.864487
-0.0952812 -0.314842 0.864369
-0.0960552 -0.315251 0.864447
-0.0966745 -0.315674 0.864484
-0.0955461 -0.315569 0.864478
-0.0960632 -0.315956 0.864501
-0.093985 -0.316612 0.864873
-0.0947579 -0.316455 0.864676
-0.0943318 -0.316955 0.864863
-0.095121 -0.316796 0.864648
-0.0947391 -0.317288 0.864787
-0.095476 -0.317163 0.86458
-0.0961446 -0.317015 0.864471
-0.0958276 -0.316599 0.864531
-0.095436 -0.316216 0.864554
-0.0967557 -0.316855 0.864432
-0.0964651 -0.316386 0.864488
-0.0943558 -0.317689 0.864953
-0.0950727 -0.3176 0.86469
-0.0957529 -0.317517 0.86449
-0.0946229 -0.31794 0.86484
-0.0953012 -0.317878 0.86459
-0.0959237 -0.317835 0.864398
-0.0936473 -0.317794 0.865244
-0.0939367 -0.318016 0.865121
-0.0963601 -0.317433 0.864377
-0.0969308 -0.317334 0.864328
-0.0964651 -0.317807 0.864278
-0.0969938 -0.317764 0.864212
-0.0947849 -0.31815 0.86473
-0.0954207 -0.318114 0.864497
-0.0959767 -0.318097 0.864321
-0.0948417 -0.318313 0.864634
-0.0954344 -0.318298 0.864414
-0.0959228 -0.318296 0.864255
-0.0940939 -0.318198 0.865011
-0.0941397 -0.318337 0.864921
-0.0939926 -0.318482 0.864822
-0.0940887 -0.318433 0.864862
-0.0947035 -0.318479 0.864502
-0.0948012 -0.318423 0.864559
-0.0992661 -0.315079 0.864567
-0.0992531 -0.315676 0.864556
-0.0993478 -0.316271 0.864503
-0.0984226 -0.315185 0.864529
-0.0984643 -0.315816 0.864519
-0.098611 -0.316405 0.864463
-0.0977152 -0.315968 0.86449
-0.0979454 -0.316547 0.864434
-0.0981214 -0.317084 0.864324
-0.0987672 -0.316953 0.864357
-0.0994709 -0.316827 0.864404
-0.0982168 -0.317565 0.864186
-0.0988749 -0.317444 0.864221
-0.0995721 -0.317328 0.864272
-0.100144 -0.316146 0.864548
-0.100071 -0.315543 0.864596
-0.100043 -0.314943 0.864598
-0.100933 -0.316044 0.86459
-0.100872 -0.315438 0.864633
-0.100792 -0.314863 0.864629
-0.100548 -0.3144 0.864578
-0.0995567 -0.314517 0.864543
-0.100099 -0.313935 0.864472
-0.101655 -0.315978 0.864619
-0.101617 -0.315365 0.864659
-0.101551 -0.314778 0.864648
-0.102334 -0.315955 0.864631
-0.102329 -0.315339 0.86467
-0.102324 -0.314749 0.864656
-0.100238 -0.316712 0.864454
-0.100999 -0.31662 0.864499
-0.100317 -0.317224 0.864325
-0.101051 -0.317145 0.86437
-0.0986464 -0.314533 0.864497
-0.097666 -0.314538 0.864448
-0.0989272 -0.313897 0.864413
-0.0978624 -0.313883 0.864359
-0.101421 -0.314264 0.864587
-0.10127 -0.313782 0.86448
-0.102321 -0.31423 0.864594
-0.102317 -0.313747 0.864487
-0.10231 -0.312718 0.864158
-0.101224 -0.312725 0.864146
-0.100145 -0.312725 0.864115
-0.102306 -0.312119 0.863938
-0.101227 -0.31212 0.863926
-0.100158 -0.312108 0.863894
-0.101692 -0.316563 0.86453
-0.102338 -0.316544 0.864543
-0.101719 -0.317098 0.864403
-0.102343 -0.317082 0.864416
-0.0996203 -0.317766 0.86412
-0.100355 -0.317679 0.86417
-0.101068 -0.317613 0.864215
-0.0996337 -0.318165 0.863949
-0.100365 -0.318101 0.863994
-0.101065 -0.318053 0.864035
-0.101721 -0.318026 0.864069
-0.101725 -0.317575 0.864249
-0.102351 -0.318017 0.864083
-0.102347 -0.317563 0.864262
-0.0996282 -0.318565 0.863745
-0.100367 -0.318524 0.863791
-0.101063 -0.318499 0.863829
-0.0989005 -0.317867 0.86407
-0.098869 -0.318243 0.863901
-0.0981878 -0.31797 0.86404
-0.0979809 -0.318345 0.863859
-0.0980716 -0.318647 0.863647
-0.0988661 -0.318593 0.863709
-0.101719 -0.318485 0.863859
-0.102355 -0.31848 0.863873
-0.101717 -0.318976 0.863601
-0.102359 -0.318975 0.863613
-0.101706 -0.319513 0.863279
-0.102364 -0.319516 0.863289
-0.0964574 -0.318098 0.8642
-0.096948 -0.318088 0.86412
-0.0963483 -0.318306 0.864137
-0.0967907 -0.318313 0.864043
-0.0980294 -0.312631 0.864008
-0.0970053 -0.312534 0.86392
-0.096002 -0.312393 0.863796
-0.0980861 -0.311935 0.863776
-0.097086 -0.311779 0.863673
-0.0961041 -0.311591 0.863533
-0.0990774 -0.312695 0.86407
-0.0991102 -0.312047 0.863846
-0.0859352 -0.315189 0.859486
-0.085796 -0.314754 0.8595
-0.0857307 -0.314153 0.859513
-0.0861248 -0.315483 0.859909
-0.0859533 -0.315089 0.859945
-0.0858417 -0.31465 0.860046
-0.0863975 -0.315782 0.86033
-0.0861679 -0.315412 0.860331
-0.0860254 -0.315031 0.860429
-0.085916 -0.314645 0.86061
-0.0857897 -0.314264 0.860282
-0.0857468 -0.313803 0.859919
-0.0857205 -0.314049 0.858863
-0.0857207 -0.314552 0.858998
-0.0858105 -0.314941 0.85903
-0.0857894 -0.313983 0.858289
-0.0857334 -0.314449 0.858505
-0.085761 -0.314764 0.858653
-0.0858578 -0.314894 0.858409
-0.0859562 -0.315229 0.858928
-0.0861227 -0.315521 0.859452
-0.0859345 -0.31396 0.857771
-0.0858428 -0.31446 0.858056
-0.0861511 -0.313968 0.857276
-0.0860269 -0.314523 0.857598
-0.0858006 -0.313446 0.859151
-0.0858443 -0.313458 0.858594
-0.0859588 -0.313419 0.858014
-0.0860299 -0.312818 0.8588
-0.0860866 -0.312843 0.858265
-0.086215 -0.312814 0.857696
-0.0865311 -0.315876 0.860684
-0.0863582 -0.315627 0.860669
-0.0862148 -0.315308 0.860745
-0.086521 -0.315977 0.861133
-0.0863832 -0.315778 0.861011
-0.0862583 -0.315514 0.861044
-0.0861201 -0.31516 0.861164
-0.0860675 -0.314937 0.860896
-0.0859952 -0.314764 0.861342
-0.0859529 -0.314545 0.861105
-0.0863301 -0.315778 0.859882
-0.0865839 -0.315987 0.860244
-0.0865457 -0.316018 0.859889
-0.0867934 -0.316162 0.860236
-0.0868957 -0.316129 0.860906
-0.086721 -0.316023 0.860625
-0.0867244 -0.316064 0.86095
-0.0867436 -0.316237 0.859932
-0.0869861 -0.316318 0.860261
-0.0864328 -0.313994 0.856774
-0.0862599 -0.314554 0.857072
-0.0861737 -0.315123 0.85738
-0.0867692 -0.314056 0.856272
-0.0865547 -0.314617 0.856555
-0.0864095 -0.315179 0.856822
-0.0861348 -0.313392 0.857477
-0.0863741 -0.313392 0.856969
-0.0864006 -0.312793 0.857157
-0.0866466 -0.312799 0.856644
-0.0865091 -0.312212 0.857348
-0.086411 -0.312226 0.857898
-0.0863814 -0.31219 0.858419
-0.0858338 -0.313265 0.859585
-0.0860649 -0.31269 0.859243
-0.0875659 -0.314381 0.855315
-0.0880208 -0.314674 0.854868
-0.0885345 -0.315053 0.85445
-0.087874 -0.313795 0.854986
-0.0883496 -0.314066 0.854524
-0.0888812 -0.314423 0.854092
-0.088232 -0.313381 0.854771
-0.0887709 -0.313743 0.854372
-0.0894585 -0.314177 0.853918
-0.0898848 -0.314607 0.853595
-0.0894262 -0.314868 0.853737
-0.0891242 -0.315496 0.854066
-0.0903837 -0.314971 0.853298
-0.0900246 -0.315301 0.853414
-0.0897685 -0.315924 0.853712
-0.0883295 -0.315656 0.854727
-0.0877873 -0.315259 0.855145
-0.0873229 -0.314952 0.85559
-0.0882111 -0.316235 0.854975
-0.0876344 -0.315829 0.855388
-0.0871489 -0.315517 0.855834
-0.086738 -0.315305 0.856312
-0.0869113 -0.314743 0.85606
-0.0871487 -0.314179 0.855784
-0.0889682 -0.316118 0.854336
-0.0889029 -0.316724 0.854591
-0.0896683 -0.316557 0.853968
-0.0897363 -0.31727 0.854207
-0.0874374 -0.313607 0.855469
-0.0877484 -0.313068 0.855146
-0.0870377 -0.313488 0.855964
-0.0873275 -0.31292 0.855629
-0.0866791 -0.313421 0.856467
-0.0869585 -0.31284 0.856137
-0.0881326 -0.316801 0.855239
-0.0875391 -0.316399 0.855636
-0.0870413 -0.31609 0.856079
-0.0880942 -0.317343 0.855528
-0.0875027 -0.316955 0.855904
-0.0870066 -0.316656 0.856338
-0.0895361 -0.317791 0.854607
-0.0888157 -0.317278 0.854892
-0.0894407 -0.318279 0.854957
-0.0887571 -0.317798 0.85521
-0.0904375 -0.316271 0.853393
-0.0903478 -0.31684 0.853622
-0.0904106 -0.317383 0.853799
-0.0911035 -0.316562 0.853118
-0.0910053 -0.317077 0.853336
-0.0910025 -0.317543 0.853522
-0.0909518 -0.317947 0.853746
-0.0903631 -0.317902 0.854089
-0.0909201 -0.318361 0.853995
-0.0917395 -0.316839 0.8529
-0.0916502 -0.317338 0.853116
-0.0916412 -0.317828 0.853324
-0.092319 -0.317109 0.852742
-0.0922664 -0.317591 0.852939
-0.0923609 -0.318173 0.853146
-0.0922022 -0.318687 0.853471
-0.0915808 -0.318302 0.853589
-0.0921979 -0.319235 0.853787
-0.0915277 -0.31877 0.853882
-0.0906825 -0.315674 0.853109
-0.0913679 -0.316001 0.852834
-0.0910466 -0.315321 0.852987
-0.0918769 -0.315675 0.85266
-0.0923931 -0.315988 0.852443
-0.0919884 -0.316317 0.852633
-0.0929023 -0.316227 0.85227
-0.0925718 -0.316621 0.852485
-0.0908258 -0.318767 0.854303
-0.090198 -0.318304 0.854429
-0.0907477 -0.319185 0.854628
-0.0901008 -0.318748 0.854771
-0.0928363 -0.317431 0.852657
-0.0928872 -0.318028 0.852863
-0.0934704 -0.317819 0.852573
-0.0934822 -0.316471 0.852117
-0.0931363 -0.316941 0.852384
-0.094108 -0.316753 0.852016
-0.0937388 -0.31724 0.852284
-0.0866771 -0.312193 0.85681
-0.0869243 -0.312198 0.856272
-0.0872395 -0.312315 0.855816
-0.0876367 -0.31259 0.855454
-0.0875451 -0.31224 0.855666
-0.0902634 -0.314455 0.853521
-0.0906669 -0.314819 0.853269
-0.0909729 -0.314741 0.853187
-0.0950328 -0.317917 0.852107
-0.095218 -0.318293 0.852184
-0.0955291 -0.318716 0.852237
-0.0958286 -0.317895 0.851912
-0.0960672 -0.318237 0.851955
-0.0963285 -0.318625 0.851996
-0.0966491 -0.317806 0.851717
-0.096948 -0.318139 0.851732
-0.0971724 -0.318524 0.851768
-0.0955791 -0.319827 0.852576
-0.0962706 -0.319766 0.852307
-0.0946531 -0.31946 0.852785
-0.0952105 -0.319319 0.852534
-0.0958773 -0.319201 0.852276
-0.0942407 -0.318948 0.852736
-0.0948311 -0.318826 0.85249
-0.0955043 -0.317235 0.851806
-0.0961207 -0.317511 0.851748
-0.0960659 -0.316932 0.851626
-0.096812 -0.317206 0.85152
-0.0974214 -0.317565 0.85149
-0.0966671 -0.316824 0.851574
-0.0975226 -0.31706 0.851424
-0.0982184 -0.317319 0.851281
-0.0947933 -0.317 0.851909
-0.0945418 -0.316522 0.85192
-0.095289 -0.316724 0.851772
-0.0949748 -0.316419 0.851872
-0.0958003 -0.316614 0.851722
-0.097586 -0.319453 0.85186
-0.096926 -0.319579 0.852055
-0.0976785 -0.319909 0.851923
-0.0969996 -0.320128 0.852169
-0.0977875 -0.32046 0.852012
-0.0977892 -0.317954 0.851504
-0.0980099 -0.318384 0.851548
-0.0986392 -0.317739 0.851276
-0.098868 -0.318238 0.851343
-0.0991577 -0.31926 0.851488
-0.0983451 -0.319361 0.851667
-0.0992961 -0.31975 0.851546
-0.0984812 -0.319848 0.851722
-0.0994559 -0.320233 0.851578
-0.0986551 -0.320341 0.851757
-0.0931753 -0.3161 0.852254
-0.0938487 -0.316316 0.852078
-0.0934808 -0.316028 0.852212
-0.0942093 -0.316224 0.852034
-0.0938294 -0.318425 0.852677
-0.0944732 -0.318353 0.852429
-0.0942727 -0.317885 0.852323
-0.0949818 -0.320473 0.853141
-0.0945861 -0.320042 0.853053
-0.09706 -0.319283 0.863059
-0.0907715 -0.318524 0.861745
-0.089957 -0.318371 0.861365
-0.0911343 -0.31832 0.862071
-0.0903108 -0.31818 0.861708
-0.0882062 -0.317631 0.860449
-0.0881545 -0.317929 0.860254
-0.0964831 -0.318935 0.863245
-0.0959693 -0.319138 0.862988
-0.0951287 -0.319366 0.862656
-0.0959393 -0.318955 0.863134
-0.0952717 -0.319134 0.862857
-0.0954206 -0.318956 0.863027
-0.0971066 -0.31894 0.863327
-0.0973332 -0.318711 0.863559
-0.0966779 -0.318764 0.863451
-0.0972542 -0.318545 0.863733
-0.0966505 -0.318642 0.863616
-0.0961299 -0.318682 0.86348
-0.0961148 -0.318795 0.863326
-0.0955944 -0.318692 0.863328
-0.0955549 -0.318809 0.863189
-0.0973266 -0.31831 0.863956
-0.0969216 -0.318479 0.863857
-0.0964698 -0.31857 0.863747
-0.0965276 -0.318456 0.863964
-0.0962057 -0.318531 0.863867
-0.0958577 -0.318543 0.863744
-0.0960329 -0.3186 0.863612
-0.0955508 -0.318588 0.86346
-0.0975302 -0.318041 0.864065
-0.0975818 -0.317678 0.864183
-0.0874506 -0.316478 0.860565
-0.0861787 -0.3157 0.857651
-0.0863447 -0.315753 0.857087
-0.0866382 -0.315879 0.856563
-0.0866236 -0.316456 0.85683
-0.0867019 -0.317027 0.857118
-0.0870501 -0.317199 0.856616
-0.0881028 -0.317849 0.855834
